,schedule_season,team_home,score_home,score_away,team_away,team_favorite_id,spread_favorite,over_under_line,stadium
3782,2014,LAR,27,37,NYG,LAR,-7.0,43.5,Edward Jones Dome
3783,2014,TB,3,20,GB,GB,-11.5,49.0,Raymond James Stadium
3784,2014,CIN,37,28,DEN,DEN,-3.5,47.5,Paul Brown Stadium
3785,2014,ATL,3,34,CAR,ATL,-2.5,48.0,Georgia Dome
3786,2014,BAL,20,10,CLE,BAL,-14.0,40.0,M&T Bank Stadium
3787,2014,DEN,47,14,LVR,DEN,-16.5,48.5,Sports Authority Field at Mile High
3788,2014,GB,30,20,DET,GB,-9.0,47.0,Lambeau Field
3789,2014,HOU,23,17,JAX,HOU,-8.5,38.5,NRG Stadium
3790,2014,KC,19,7,LAC,KC,-3.0,42.0,Arrowhead Stadium
3791,2014,MIA,24,37,NYJ,MIA,-7.0,41.0,Hard Rock Stadium
3792,2014,MIN,13,9,CHI,MIN,-7.0,47.5,TCF Bank Stadium
3793,2014,NE,9,17,BUF,NE,-4.5,43.5,Gillette Stadium
3794,2014,NYG,26,34,PHI,PHI,-1.0,52.0,MetLife Stadium
3795,2014,PIT,27,17,CIN,PIT,-3.0,48.5,Heinz Field
3796,2014,SF,20,17,ARI,SF,-6.0,37.5,Levi's Stadium
3797,2014,SEA,20,6,LAR,SEA,-11.0,41.5,CenturyLink Field
3798,2014,TB,20,23,NO,NO,-6.0,46.5,Raymond James Stadium
3799,2014,TEN,10,27,IND,IND,-7.5,46.5,Nissan Stadium
3800,2014,WAS,17,44,DAL,DAL,-6.0,47.5,FedEx Field
3801,2015,NE,28,21,PIT,NE,-7.0,51.0,Gillette Stadium
3802,2015,ARI,31,19,NO,ARI,-2.5,48.5,University of Phoenix Stadium
3803,2015,BUF,27,14,IND,IND,-1.0,44.5,New Era Field
3804,2015,CHI,23,31,GB,GB,-6.5,48.5,Soldier Field
3805,2015,DAL,27,26,NYG,DAL,-7.0,52.5,AT&T Stadium
3806,2015,DEN,19,13,BAL,DEN,-4.5,46.5,Sports Authority Field at Mile High
3807,2015,HOU,20,27,KC,KC,-1.0,40.5,NRG Stadium
3808,2015,JAX,9,20,CAR,CAR,-3.0,41.0,TIAA Bank Field
3809,2015,NYJ,31,10,CLE,NYJ,-3.5,38.5,MetLife Stadium
3810,2015,LVR,13,33,CIN,LVR,-3.0,43.0,Oakland Coliseum
3811,2015,LAC,33,28,DET,LAC,-3.5,45.5,Qualcomm Stadium
3812,2015,LAR,34,31,SEA,SEA,-3.5,41.0,Edward Jones Dome
3813,2015,TB,14,42,TEN,TB,-3.0,40.5,Raymond James Stadium
3814,2015,WAS,10,17,MIA,MIA,-4.0,45.5,FedEx Field
3815,2015,ATL,26,24,PHI,PHI,-3.0,56.0,Georgia Dome
3816,2015,SF,20,3,MIN,MIN,-2.5,42.5,Levi's Stadium
3817,2015,KC,24,31,DEN,KC,-3.0,42.0,Arrowhead Stadium
3818,2015,BUF,32,40,NE,BUF,-1.0,44.5,New Era Field
3819,2015,CAR,24,17,HOU,CAR,-3.0,41.0,Bank of America Stadium
3820,2015,CHI,23,48,ARI,ARI,-2.0,46.0,Soldier Field
3821,2015,CIN,24,19,LAC,CIN,-3.5,48.0,Paul Brown Stadium
3822,2015,CLE,28,14,TEN,TEN,-1.0,41.0,FirstEnergy Stadium
3823,2015,GB,27,17,SEA,GB,-3.0,49.5,Lambeau Field
3824,2015,JAX,23,20,MIA,MIA,-6.0,42.0,TIAA Bank Field
3825,2015,MIN,26,16,DET,MIN,-2.5,44.0,TCF Bank Stadium
3826,2015,NO,19,26,TB,NO,-9.0,47.0,Mercedes-Benz Superdome
3827,2015,NYG,20,24,ATL,NYG,-2.0,50.0,MetLife Stadium
3828,2015,LVR,37,33,BAL,BAL,-6.0,42.0,Oakland Coliseum
3829,2015,PHI,10,20,DAL,PHI,-6.5,54.0,Lincoln Financial Field
3830,2015,PIT,43,18,SF,PIT,-6.0,46.0,Heinz Field
3831,2015,WAS,24,10,LAR,LAR,-3.0,41.0,FedEx Field
3832,2015,IND,7,20,NYJ,IND,-6.0,46.0,Lucas Oil Stadium
3833,2015,NYG,32,21,WAS,NYG,-3.0,45.0,MetLife Stadium
3834,2015,ARI,47,7,SF,ARI,-7.0,45.0,University of Phoenix Stadium
3835,2015,BAL,24,28,CIN,BAL,-1.5,45.5,M&T Bank Stadium
3836,2015,CAR,27,22,NO,CAR,-9.5,43.0,Bank of America Stadium
3837,2015,CLE,20,27,LVR,CLE,-3.5,44.0,FirstEnergy Stadium
3838,2015,DAL,28,39,ATL,PICK,0.0,43.5,AT&T Stadium
3839,2015,DET,12,24,DEN,DEN,-3.0,45.0,Ford Field
3840,2015,HOU,19,9,TB,HOU,-6.0,41.0,NRG Stadium
3841,2015,MIA,14,41,BUF,MIA,-1.0,43.5,Hard Rock Stadium
3842,2015,MIN,31,14,LAC,MIN,-2.0,45.5,TCF Bank Stadium
3843,2015,NE,51,17,JAX,NE,-14.0,49.0,Gillette Stadium
3844,2015,NYJ,17,24,PHI,NYJ,-3.0,47.0,MetLife Stadium
3845,2015,SEA,26,0,CHI,SEA,-16.5,43.5,CenturyLink Field
3846,2015,LAR,6,12,PIT,LAR,-1.0,48.5,Edward Jones Dome
3847,2015,TEN,33,35,IND,IND,-3.5,46.5,Nissan Stadium
3848,2015,GB,38,28,KC,GB,-5.5,47.5,Lambeau Field
3849,2015,PIT,20,23,BAL,BAL,-3.0,44.0,Heinz Field
3850,2015,ARI,22,24,LAR,ARI,-7.0,43.5,University of Phoenix Stadium
3851,2015,ATL,48,21,HOU,ATL,-4.5,47.5,Georgia Dome
3852,2015,BUF,10,24,NYG,BUF,-6.0,46.5,New Era Field
3853,2015,CHI,22,20,LVR,LVR,-3.0,44.5,Soldier Field
3854,2015,CIN,36,21,KC,CIN,-3.5,45.0,Paul Brown Stadium
3855,2015,DEN,23,20,MIN,DEN,-7.0,43.5,Sports Authority Field at Mile High
3856,2015,IND,16,13,JAX,IND,-4.0,43.5,Lucas Oil Stadium
3857,2015,NO,26,20,DAL,NO,-3.0,48.5,Mercedes-Benz Superdome
3858,2015,LAC,30,27,CLE,LAC,-5.0,44.5,Qualcomm Stadium
3859,2015,SF,3,17,GB,GB,-7.5,48.0,Levi's Stadium
3860,2015,TB,23,37,CAR,CAR,-3.0,40.5,Raymond James Stadium
3861,2015,WAS,23,20,PHI,PHI,-3.0,45.5,FedEx Field
3862,2015,SEA,13,10,DET,SEA,-10.0,43.0,CenturyLink Field
3863,2015,HOU,20,27,IND,HOU,-5.0,41.0,NRG Stadium
3864,2015,ATL,25,19,WAS,ATL,-7.0,48.5,Georgia Dome
3865,2015,BAL,30,33,CLE,BAL,-6.5,43.0,M&T Bank Stadium
3866,2015,CIN,27,24,SEA,CIN,-3.0,44.5,Paul Brown Stadium
3867,2015,DAL,6,30,NE,NE,-8.5,50.5,AT&T Stadium
3868,2015,DET,17,42,ARI,ARI,-4.5,46.0,Ford Field
3869,2015,GB,24,10,LAR,GB,-9.0,46.0,Lambeau Field
3870,2015,KC,17,18,CHI,KC,-9.5,44.5,Arrowhead Stadium
3871,2015,NYG,30,27,SF,NYG,-7.5,44.0,MetLife Stadium
3872,2015,LVR,10,16,DEN,DEN,-5.5,45.0,Oakland Coliseum
3873,2015,PHI,39,17,NO,PHI,-6.5,49.5,Lincoln Financial Field
3874,2015,TB,38,31,JAX,TB,-1.0,41.5,Raymond James Stadium
3875,2015,TEN,13,14,BUF,BUF,-1.0,43.0,Nissan Stadium
3876,2015,LAC,20,24,PIT,LAC,-4.0,45.5,Qualcomm Stadium
3877,2015,NO,31,21,ATL,ATL,-3.0,52.5,Mercedes-Benz Superdome
3878,2015,BUF,21,34,CIN,CIN,-3.0,42.0,New Era Field
3879,2015,CLE,23,26,DEN,DEN,-3.5,42.0,FirstEnergy Stadium
3880,2015,DET,37,34,CHI,DET,-3.5,45.5,Ford Field
3881,2015,GB,27,20,LAC,GB,-10.5,50.5,Lambeau Field
3882,2015,IND,27,34,NE,NE,-9.0,54.0,Lucas Oil Stadium
3883,2015,JAX,20,31,HOU,JAX,-3.0,43.0,TIAA Bank Field
3884,2015,MIN,16,10,KC,MIN,-3.5,43.0,TCF Bank Stadium
3885,2015,NYJ,34,20,WAS,NYJ,-7.5,40.0,MetLife Stadium
3886,2015,PIT,25,13,ARI,ARI,-5.5,45.0,Heinz Field
3887,2015,SF,25,20,BAL,BAL,-2.5,43.5,Levi's Stadium
3888,2015,SEA,23,27,CAR,SEA,-7.0,41.0,CenturyLink Field
3889,2015,TEN,10,38,MIA,TEN,-2.5,43.5,Nissan Stadium
3890,2015,PHI,27,7,NYG,PHI,-3.5,50.5,Lincoln Financial Field
3891,2015,SF,3,20,SEA,SEA,-6.5,42.0,Levi's Stadium
3892,2015,CAR,27,16,PHI,CAR,-2.5,46.0,Bank of America Stadium
3893,2015,DET,19,28,MIN,DET,-1.0,45.0,Ford Field
3894,2015,IND,21,27,NO,IND,-5.0,53.0,Lucas Oil Stadium
3895,2015,KC,23,13,PIT,KC,-3.5,41.5,Arrowhead Stadium
3896,2015,MIA,44,26,HOU,MIA,-4.5,45.5,Hard Rock Stadium
3897,2015,NE,30,23,NYJ,NE,-7.0,47.5,Gillette Stadium
3898,2015,NYG,27,20,DAL,NYG,-3.0,44.5,MetLife Stadium
3899,2015,LAC,29,37,LVR,LAC,-3.5,48.5,Qualcomm Stadium
3900,2015,LAR,24,6,CLE,LAR,-6.0,44.0,Edward Jones Dome
3901,2015,TEN,7,10,ATL,ATL,-6.0,45.5,Nissan Stadium
3902,2015,WAS,31,30,TB,WAS,-3.0,41.5,FedEx Field
3903,2015,ARI,26,18,BAL,ARI,-10.0,49.5,University of Phoenix Stadium
3904,2015,NE,36,7,MIA,NE,-8.0,51.5,Gillette Stadium
3905,2015,ATL,20,23,TB,ATL,-8.0,47.5,Georgia Dome
3906,2015,BAL,29,26,LAC,BAL,-4.5,50.5,M&T Bank Stadium
3907,2015,CHI,20,23,MIN,MIN,-1.5,44.0,Soldier Field
3908,2015,CLE,20,34,ARI,ARI,-7.0,46.0,FirstEnergy Stadium
3909,2015,DAL,12,13,SEA,SEA,-5.0,41.5,AT&T Stadium
3910,2015,DEN,29,10,GB,GB,-2.5,45.5,Sports Authority Field at Mile High
3911,2015,HOU,20,6,TEN,HOU,-3.5,43.0,NRG Stadium
3912,2015,NO,52,49,NYG,NO,-3.0,52.0,Mercedes-Benz Superdome
3913,2015,LVR,34,20,NYJ,NYJ,-3.0,44.0,Oakland Coliseum
3914,2015,PIT,10,16,CIN,PICK,0.0,49.5,Heinz Field
3915,2015,LAR,27,6,SF,LAR,-8.0,41.0,Edward Jones Dome
3916,2015,CAR,29,26,IND,CAR,-5.5,45.5,Bank of America Stadium
3917,2015,CIN,31,10,CLE,CIN,-13.0,46.0,Paul Brown Stadium
3918,2015,BUF,33,17,MIA,BUF,-4.0,44.0,New Era Field
3919,2015,CAR,37,29,GB,GB,-2.5,46.0,Bank of America Stadium
3920,2015,DAL,27,33,PHI,PHI,-3.0,44.0,AT&T Stadium
3921,2015,IND,27,24,DEN,DEN,-3.5,45.5,Lucas Oil Stadium
3922,2015,MIN,21,18,LAR,MIN,-1.0,40.0,TCF Bank Stadium
3923,2015,NE,27,10,WAS,NE,-13.5,51.5,Gillette Stadium
3924,2015,NO,28,34,TEN,NO,-6.5,50.0,Mercedes-Benz Superdome
3925,2015,NYJ,28,23,JAX,NYJ,-8.0,42.5,MetLife Stadium
3926,2015,PIT,38,35,LVR,PIT,-6.0,48.0,Heinz Field
3927,2015,SF,17,16,ATL,ATL,-8.5,43.5,Levi's Stadium
3928,2015,TB,18,32,NYG,NYG,-2.0,49.0,Raymond James Stadium
3929,2015,LAC,19,22,CHI,LAC,-3.5,49.5,Qualcomm Stadium
3930,2015,NYJ,17,22,BUF,NYJ,-2.5,42.0,MetLife Stadium
3931,2015,BAL,20,22,JAX,BAL,-5.0,47.0,M&T Bank Stadium
3932,2015,DEN,13,29,KC,DEN,-3.5,42.0,Sports Authority Field at Mile High
3933,2015,GB,16,18,DET,GB,-10.5,50.0,Lambeau Field
3934,2015,NYG,26,27,NE,NE,-7.0,52.5,MetLife Stadium
3935,2015,LVR,14,30,MIN,LVR,-3.0,44.0,Oakland Coliseum
3936,2015,PHI,19,20,MIA,PHI,-6.0,49.5,Lincoln Financial Field
3937,2015,PIT,30,9,CLE,PIT,-7.0,43.0,Heinz Field
3938,2015,SEA,32,39,ARI,SEA,-3.0,43.5,CenturyLink Field
3939,2015,LAR,13,37,CHI,LAR,-7.0,42.5,Edward Jones Dome
3940,2015,TB,10,6,DAL,DAL,-1.0,43.5,Raymond James Stadium
3941,2015,TEN,10,27,CAR,CAR,-3.5,43.0,Nissan Stadium
3942,2015,WAS,47,14,NO,NO,-1.0,52.0,FedEx Field
3943,2015,CIN,6,10,HOU,CIN,-10.0,46.5,Paul Brown Stadium
3944,2015,JAX,19,13,TEN,JAX,-3.0,41.5,TIAA Bank Field
3945,2015,ARI,34,31,CIN,ARI,-4.0,48.0,University of Phoenix Stadium
3946,2015,ATL,21,24,IND,ATL,-3.5,47.5,Georgia Dome
3947,2015,BAL,16,13,LAR,BAL,-3.0,41.5,M&T Bank Stadium
3948,2015,CAR,44,16,WAS,CAR,-7.0,44.5,Bank of America Stadium
3949,2015,CHI,15,17,DEN,DEN,-2.0,41.5,Soldier Field
3950,2015,DET,18,13,LVR,LVR,-1.5,50.0,Ford Field
3951,2015,HOU,24,17,NYJ,NYJ,-4.0,40.0,NRG Stadium
3952,2015,MIA,14,24,DAL,DAL,-2.0,45.0,Hard Rock Stadium
3953,2015,MIN,13,30,GB,PICK,0.0,45.0,TCF Bank Stadium
3954,2015,PHI,17,45,TB,PHI,-6.5,45.5,Lincoln Financial Field
3955,2015,LAC,3,33,KC,KC,-3.0,45.5,Qualcomm Stadium
3956,2015,SEA,29,13,SF,SEA,-14.0,40.0,CenturyLink Field
3957,2015,NE,20,13,BUF,NE,-7.0,47.5,Gillette Stadium
3958,2015,DAL,14,33,CAR,CAR,-1.0,44.5,AT&T Stadium
3959,2015,DET,45,14,PHI,DET,-3.0,47.0,Ford Field
3960,2015,GB,13,17,CHI,GB,-8.0,45.0,Lambeau Field
3961,2015,ATL,10,20,MIN,ATL,-2.0,45.0,Georgia Dome
3962,2015,CIN,31,7,LAR,CIN,-9.5,42.0,Paul Brown Stadium
3963,2015,DEN,30,24,NE,NE,-2.5,43.0,Sports Authority Field at Mile High
3964,2015,HOU,24,6,NO,HOU,-3.5,51.0,NRG Stadium
3965,2015,IND,25,12,TB,IND,-3.0,46.5,Lucas Oil Stadium
3966,2015,JAX,25,31,LAC,JAX,-5.0,47.0,TIAA Bank Field
3967,2015,KC,30,22,BUF,KC,-4.5,41.0,Arrowhead Stadium
3968,2015,NYJ,38,20,MIA,NYJ,-4.5,43.5,MetLife Stadium
3969,2015,SF,13,19,ARI,ARI,-8.5,45.0,Levi's Stadium
3970,2015,SEA,39,30,PIT,SEA,-3.0,46.5,CenturyLink Field
3971,2015,TEN,21,24,LVR,LVR,-1.0,45.0,Nissan Stadium
3972,2015,WAS,20,14,NYG,NYG,-1.5,48.0,FedEx Field
3973,2015,CLE,27,33,BAL,CLE,-6.0,41.0,FirstEnergy Stadium
3974,2015,DET,23,27,GB,GB,-2.5,46.5,Ford Field
3975,2015,BUF,30,21,HOU,BUF,-3.0,42.0,New Era Field
3976,2015,CHI,20,26,SF,CHI,-6.5,43.0,Soldier Field
3977,2015,CLE,3,37,CIN,CIN,-7.5,44.0,FirstEnergy Stadium
3978,2015,MIA,15,13,BAL,MIA,-3.5,43.0,Hard Rock Stadium
3979,2015,MIN,7,38,SEA,SEA,-2.5,43.0,TCF Bank Stadium
3980,2015,NE,28,35,PHI,NE,-9.5,49.0,Gillette Stadium
3981,2015,NO,38,41,CAR,CAR,-6.0,50.5,Mercedes-Benz Superdome
3982,2015,NYG,20,23,NYJ,NYJ,-2.5,46.0,MetLife Stadium
3983,2015,LVR,20,34,KC,KC,-3.0,45.5,Oakland Coliseum
3984,2015,PIT,45,10,IND,PIT,-9.5,50.5,Heinz Field
3985,2015,LAC,3,17,DEN,DEN,-6.0,45.0,Qualcomm Stadium
3986,2015,LAR,3,27,ARI,ARI,-3.5,43.0,Edward Jones Dome
3987,2015,TB,23,19,ATL,PICK,0.0,46.5,Raymond James Stadium
3988,2015,TEN,42,39,JAX,TEN,-3.0,43.5,Nissan Stadium
3989,2015,WAS,16,19,DAL,WAS,-2.0,43.5,FedEx Field
3990,2015,ARI,23,20,MIN,ARI,-10.0,46.5,University of Phoenix Stadium
3991,2015,BAL,6,35,SEA,SEA,-10.5,42.0,M&T Bank Stadium
3992,2015,CAR,38,0,ATL,CAR,-8.5,45.5,Bank of America Stadium
3993,2015,CHI,21,24,WAS,CHI,-4.0,43.5,Soldier Field
3994,2015,CIN,20,33,PIT,CIN,-1.0,48.5,Paul Brown Stadium
3995,2015,CLE,24,10,SF,CLE,-2.5,43.0,FirstEnergy Stadium
3996,2015,DEN,12,15,LVR,DEN,-6.0,43.0,Sports Authority Field at Mile High
3997,2015,GB,28,7,DAL,GB,-6.5,42.5,Lambeau Field
3998,2015,HOU,6,27,NE,NE,-5.0,46.5,NRG Stadium
3999,2015,JAX,51,16,IND,JAX,-1.0,46.0,TIAA Bank Field
4000,2015,KC,10,3,LAC,KC,-12.0,41.5,Arrowhead Stadium
4001,2015,NYJ,30,8,TEN,NYJ,-8.0,43.0,MetLife Stadium
4002,2015,PHI,23,20,BUF,PHI,-1.0,48.5,Lincoln Financial Field
4003,2015,LAR,21,14,DET,DET,-3.0,41.5,Edward Jones Dome
4004,2015,TB,17,24,NO,TB,-6.0,51.5,Raymond James Stadium
4005,2015,MIA,24,31,NYG,NYG,-2.0,48.0,Hard Rock Stadium
4006,2015,LAR,31,23,TB,LAR,-1.0,41.0,Edward Jones Dome
4007,2015,DAL,16,19,NYJ,NYJ,-3.5,41.0,AT&T Stadium
4008,2015,BAL,14,34,KC,KC,-6.5,41.0,M&T Bank Stadium
4009,2015,IND,10,16,HOU,IND,-2.0,41.5,Lucas Oil Stadium
4010,2015,JAX,17,23,ATL,JAX,-2.0,48.0,TIAA Bank Field
4011,2015,MIN,38,17,CHI,MIN,-4.0,44.0,TCF Bank Stadium
4012,2015,NE,33,16,TEN,NE,-14.5,48.0,Gillette Stadium
4013,2015,NYG,35,38,CAR,CAR,-5.0,46.5,MetLife Stadium
4014,2015,LVR,20,30,GB,GB,-4.0,47.0,Oakland Coliseum
4015,2015,PHI,17,40,ARI,ARI,-4.0,51.5,Lincoln Financial Field
4016,2015,PIT,34,27,DEN,PIT,-7.5,45.5,Heinz Field
4017,2015,LAC,30,14,MIA,LAC,-1.0,47.0,Qualcomm Stadium
4018,2015,SF,14,24,CIN,CIN,-6.5,41.0,Levi's Stadium
4019,2015,SEA,30,13,CLE,SEA,-14.5,45.5,CenturyLink Field
4020,2015,WAS,35,25,BUF,BUF,-2.0,46.0,FedEx Field
4021,2015,NO,27,35,DET,NO,-2.5,52.0,Mercedes-Benz Superdome
4022,2015,LVR,23,20,LAC,LVR,-4.0,45.5,Oakland Coliseum
4023,2015,PHI,24,38,WAS,PHI,-3.5,48.5,Lincoln Financial Field
4024,2015,ARI,38,8,GB,ARI,-6.0,50.5,University of Phoenix Stadium
4025,2015,ATL,20,13,CAR,CAR,-7.0,46.0,Georgia Dome
4026,2015,BAL,20,17,PIT,PIT,-11.5,47.5,M&T Bank Stadium
4027,2015,BUF,16,6,DAL,BUF,-6.5,42.0,New Era Field
4028,2015,DET,32,17,SF,DET,-9.0,42.5,Ford Field
4029,2015,KC,17,13,CLE,KC,-11.5,42.5,Arrowhead Stadium
4030,2015,MIA,12,18,IND,MIA,-2.5,44.0,Hard Rock Stadium
4031,2015,MIN,49,17,NYG,MIN,-7.0,44.5,TCF Bank Stadium
4032,2015,NO,38,27,JAX,NO,-2.5,53.5,Mercedes-Benz Superdome
4033,2015,NYJ,26,20,NE,NE,-2.5,45.5,MetLife Stadium
4034,2015,SEA,17,23,LAR,SEA,-11.0,42.0,CenturyLink Field
4035,2015,TB,21,26,CHI,TB,-3.0,44.0,Raymond James Stadium
4036,2015,TEN,6,34,HOU,HOU,-3.5,39.0,Nissan Stadium
4037,2015,DEN,20,17,CIN,DEN,-4.0,39.0,Sports Authority Field at Mile High
4038,2015,ARI,6,36,SEA,ARI,-6.0,47.0,University of Phoenix Stadium
4039,2015,ATL,17,20,NO,ATL,-6.0,53.5,Georgia Dome
4040,2015,BUF,22,17,NYJ,NYJ,-3.0,41.0,New Era Field
4041,2015,CAR,38,10,TB,CAR,-10.0,45.0,Bank of America Stadium
4042,2015,CHI,20,24,DET,DET,-2.5,45.0,Soldier Field
4043,2015,CIN,24,16,BAL,CIN,-9.5,41.0,Paul Brown Stadium
4044,2015,CLE,12,28,PIT,PIT,-13.0,47.0,FirstEnergy Stadium
4045,2015,DAL,23,34,WAS,DAL,-3.0,41.0,AT&T Stadium
4046,2015,DEN,27,20,LAC,DEN,-10.0,42.0,Sports Authority Field at Mile High
4047,2015,GB,13,20,MIN,GB,-3.0,44.0,Lambeau Field
4048,2015,HOU,30,6,JAX,HOU,-6.0,45.0,NRG Stadium
4049,2015,IND,30,24,TEN,IND,-4.0,39.0,Lucas Oil Stadium
4050,2015,KC,23,17,LVR,KC,-6.5,43.5,Arrowhead Stadium
4051,2015,MIA,20,10,NE,NE,-10.0,46.5,Hard Rock Stadium
4052,2015,NYG,30,35,PHI,NYG,-3.5,51.0,MetLife Stadium
4053,2015,SF,19,16,LAR,LAR,-3.0,38.5,Levi's Stadium
4054,2016,DEN,21,20,CAR,CAR,-3.0,40.5,Sports Authority Field at Mile High
4055,2016,ARI,21,23,NE,ARI,-8.5,44.0,University of Phoenix Stadium
4056,2016,ATL,24,31,TB,ATL,-2.5,47.0,Georgia Dome
4057,2016,BAL,13,7,BUF,BAL,-3.0,44.5,M&T Bank Stadium
4058,2016,DAL,19,20,NYG,NYG,-1.0,47.5,AT&T Stadium
4059,2016,HOU,23,14,CHI,HOU,-5.5,42.5,NRG Stadium
4060,2016,IND,35,39,DET,IND,-2.5,51.5,Lucas Oil Stadium
4061,2016,JAX,23,27,GB,GB,-3.5,47.5,TIAA Bank Field
4062,2016,KC,33,27,LAC,KC,-6.5,46.0,Arrowhead Stadium
4063,2016,NO,34,35,LVR,NO,-3.0,50.5,Mercedes-Benz Superdome
4064,2016,NYJ,22,23,CIN,CIN,-1.0,42.0,MetLife Stadium
4065,2016,PHI,29,10,CLE,PHI,-3.5,41.0,Lincoln Financial Field
4066,2016,SEA,12,10,MIA,SEA,-10.5,44.0,CenturyLink Field
4067,2016,TEN,16,25,MIN,MIN,-2.5,40.0,Nissan Stadium
4068,2016,SF,28,0,LAR,LAR,-2.5,43.5,Levi's Stadium
4069,2016,WAS,16,38,PIT,PIT,-2.5,49.0,FedEx Field
4070,2016,BUF,31,37,NYJ,PICK,0.0,40.5,New Era Field
4071,2016,ARI,40,7,TB,ARI,-7.0,49.5,University of Phoenix Stadium
4072,2016,CAR,46,27,SF,CAR,-12.5,44.0,Bank of America Stadium
4073,2016,CLE,20,25,BAL,BAL,-4.5,42.0,FirstEnergy Stadium
4074,2016,DEN,34,20,IND,DEN,-6.0,47.0,Sports Authority Field at Mile High
4075,2016,DET,15,16,TEN,DET,-6.0,48.0,Ford Field
4076,2016,HOU,19,12,KC,HOU,-1.0,42.0,NRG Stadium
4077,2016,LAR,9,3,SEA,SEA,-5.5,38.0,Los Angeles Memorial Coliseum
4078,2016,MIN,17,14,GB,GB,-2.0,43.0,U.S. Bank Stadium
4079,2016,NE,31,24,MIA,NE,-5.5,42.0,Gillette Stadium
4080,2016,NYG,16,13,NO,NYG,-4.0,54.5,MetLife Stadium
4081,2016,LVR,28,35,ATL,LVR,-4.0,48.0,Oakland Coliseum
4082,2016,PIT,24,16,CIN,PIT,-3.0,48.0,Heinz Field
4083,2016,LAC,38,14,JAX,LAC,-3.0,47.5,Qualcomm Stadium
4084,2016,WAS,23,27,DAL,WAS,-3.0,47.0,FedEx Field
4085,2016,CHI,14,29,PHI,CHI,-3.0,43.0,Soldier Field
4086,2016,NE,27,0,HOU,NE,-1.0,38.5,Gillette Stadium
4087,2016,BUF,33,18,ARI,ARI,-5.0,48.0,New Era Field
4088,2016,CAR,10,22,MIN,CAR,-6.5,42.5,Bank of America Stadium
4089,2016,CIN,17,29,DEN,CIN,-3.5,41.5,Paul Brown Stadium
4090,2016,DAL,31,17,CHI,DAL,-6.5,45.0,AT&T Stadium
4091,2016,GB,34,27,DET,GB,-6.5,47.5,Lambeau Field
4092,2016,IND,26,22,LAC,IND,-1.5,51.5,Lucas Oil Stadium
4093,2016,JAX,17,19,BAL,BAL,-2.0,45.0,TIAA Bank Field
4094,2016,KC,24,3,NYJ,KC,-3.0,44.5,Arrowhead Stadium
4095,2016,MIA,30,24,CLE,MIA,-10.0,42.5,Hard Rock Stadium
4096,2016,NYG,27,29,WAS,NYG,-3.5,47.0,MetLife Stadium
4097,2016,PHI,34,3,PIT,PIT,-4.0,46.5,Lincoln Financial Field
4098,2016,SEA,37,18,SF,SEA,-10.5,41.5,CenturyLink Field
4099,2016,TB,32,37,LAR,TB,-3.5,40.5,Raymond James Stadium
4100,2016,TEN,10,17,LVR,LVR,-1.5,47.0,Nissan Stadium
4101,2016,NO,32,45,ATL,NO,-3.0,54.5,Mercedes-Benz Superdome
4102,2016,CIN,22,7,MIA,CIN,-7.5,46.5,Paul Brown Stadium
4103,2016,ARI,13,17,LAR,ARI,-10.0,43.5,University of Phoenix Stadium
4104,2016,ATL,48,33,CAR,CAR,-3.0,48.5,Georgia Dome
4105,2016,BAL,27,28,LVR,BAL,-3.5,45.0,M&T Bank Stadium
4106,2016,CHI,17,14,DET,DET,-3.0,48.0,Soldier Field
4107,2016,HOU,27,20,TEN,HOU,-3.5,40.0,NRG Stadium
4108,2016,NE,0,16,BUF,NE,-3.5,41.0,Gillette Stadium
4109,2016,NYJ,17,27,SEA,SEA,-1.0,40.0,MetLife Stadium
4110,2016,PIT,43,14,KC,PIT,-3.5,48.5,Heinz Field
4111,2016,LAC,34,35,NO,LAC,-3.5,54.0,Qualcomm Stadium
4112,2016,SF,17,24,DAL,DAL,-1.0,44.0,Levi's Stadium
4113,2016,TB,7,27,DEN,DEN,-3.0,42.5,Raymond James Stadium
4114,2016,WAS,31,20,CLE,WAS,-7.5,47.5,FedEx Field
4115,2016,MIN,24,10,NYG,MIN,-3.5,42.5,U.S. Bank Stadium
4116,2016,SF,21,33,ARI,ARI,-3.5,42.5,Levi's Stadium
4117,2016,BAL,10,16,WAS,BAL,-4.0,44.5,M&T Bank Stadium
4118,2016,CLE,13,33,NE,NE,-10.0,47.5,FirstEnergy Stadium
4119,2016,DAL,28,14,CIN,CIN,-2.5,46.0,AT&T Stadium
4120,2016,DEN,16,23,ATL,DEN,-3.5,44.5,Sports Authority Field at Mile High
4121,2016,DET,24,23,PHI,PHI,-3.5,46.0,Ford Field
4122,2016,GB,23,16,NYG,GB,-7.0,49.0,Lambeau Field
4123,2016,IND,29,23,CHI,IND,-4.0,47.5,Lucas Oil Stadium
4124,2016,LAR,19,30,BUF,BUF,-2.5,41.5,Los Angeles Memorial Coliseum
4125,2016,MIA,17,30,TEN,MIA,-2.5,44.5,Hard Rock Stadium
4126,2016,MIN,31,13,HOU,MIN,-6.0,39.0,U.S. Bank Stadium
4127,2016,LVR,34,31,LAC,LVR,-3.5,50.5,Oakland Coliseum
4128,2016,PIT,31,13,NYJ,PIT,-10.0,50.0,Heinz Field
4129,2016,CAR,14,17,TB,CAR,-6.0,46.5,Bank of America Stadium
