schedule_season,team_home,score_home,score_away,team_away,team_favorite_id,spread_favorite,over_under_line,stadium
2001,NE,34,17,NO,PICK,0,42,Foxboro Stadium
2001,NYG,10,28,LVR,LVR,-2.5,39,Giants Stadium
2001,PHI,3,13,WAS,PHI,-8,37.5,Veterans Stadium
2001,LAC,17,20,ARI,LAC,-7,44,Qualcomm Stadium
2001,TEN,24,34,PIT,TEN,-2,34.5,Nissan Stadium
2001,LAR,17,24,TB,LAR,-9.5,46,Edward Jones Dome
2001,KC,10,23,PHI,PHI,-3,37,Arrowhead Stadium
2001,ATL,6,35,LAR,LAR,-8,47,Georgia Dome
2001,BAL,39,27,IND,BAL,-7,43,M&T Bank Stadium
2001,CHI,13,10,DET,CHI,-7,38,Soldier Field
2001,CIN,13,16,TB,TB,-5,35,Paul Brown Stadium
2001,CLE,15,31,TEN,CLE,-1.5,35.5,FirstEnergy Stadium
2001,MIA,21,10,DEN,MIA,-3,39.5,Hard Rock Stadium
2001,NO,27,23,CAR,NO,-10,41,Mercedes-Benz Superdome
2001,NYJ,16,17,NE,NYJ,-3,38,Giants Stadium
2001,LVR,31,34,ARI,LVR,-13,44,Oakland Coliseum
2001,PIT,21,16,MIN,PIT,-7,41,Heinz Field
2001,SF,35,0,BUF,SF,-8.5,44.5,Candlestick Park
2001,SEA,13,10,LAC,SEA,-3,43,Husky Stadium
2001,WAS,14,20,DAL,WAS,-8.5,35.5,FedEx Field
2001,JAX,21,28,GB,GB,-3,43,TIAA Bank Field
2001,ARI,10,20,WAS,ARI,-2,38.5,University of Phoenix Stadium
2001,ATL,10,28,NO,NO,-3,39,Georgia Dome
2001,BUF,25,24,CAR,BUF,-3.5,36.5,New Era Field
2001,CIN,10,14,JAX,CIN,-1,36.5,Paul Brown Stadium
2001,DAL,20,13,NYG,NYG,-3.5,35.5,Texas Stadium
2001,DEN,20,7,SEA,DEN,-6,41,Sports Authority Field at Mile High
2001,GB,17,7,CHI,GB,-5.5,37.5,Lambeau Field
2001,MIN,42,24,TEN,TEN,-2.5,42.5,Mall of America Field
2001,NE,27,16,CLE,NE,-5,36.5,Foxboro Stadium
2001,LVR,28,26,KC,LVR,-9,44.5,Oakland Coliseum
2001,PHI,24,14,LAC,PHI,-7,37.5,Veterans Stadium
2001,PIT,18,7,NYJ,PIT,-3.5,34.5,Heinz Field
2001,LAR,27,14,SF,LAR,-7,55,Edward Jones Dome
2001,TB,15,12,DET,TB,-8,36.5,Raymond James Stadium
2001,MIA,41,6,IND,MIA,-5,45,Hard Rock Stadium
2001,NYG,17,13,ARI,NYG,-5,37.5,Giants Stadium
2001,LAC,6,13,LVR,LVR,-4,46.5,Qualcomm Stadium
2001,BAL,21,26,PIT,BAL,-3,33.5,M&T Bank Stadium
2001,BUF,9,12,NE,NE,-4,38,New Era Field
2001,CHI,27,3,TB,CHI,-2.5,33,Soldier Field
2001,CLE,10,15,JAX,CLE,-2,36.5,FirstEnergy Stadium
2001,DET,27,24,MIN,MIN,-3,46.5,Pontiac Silverdome
2001,IND,41,27,ATL,IND,-4,46.5,RCA Dome
2001,KC,26,23,DEN,DEN,-2.5,37.5,Arrowhead Stadium
2001,NYJ,15,14,CIN,NYJ,-8.5,35,Giants Stadium
2001,SF,21,0,MIA,SF,-3.5,43,Candlestick Park
2001,SEA,29,3,DAL,SEA,-5.5,36.5,Husky Stadium
2001,TEN,26,20,GB,GB,-2.5,42.5,Nissan Stadium
2001,WAS,6,20,PHI,PHI,-2.5,34.5,FedEx Field
2001,NO,21,34,LAR,LAR,-6,51,Mercedes-Benz Superdome
2001,NE,20,13,MIA,NE,-3,37,Foxboro Stadium
2001,LVR,10,13,TEN,LVR,-6,45.5,Oakland Coliseum
2001,SF,13,3,PHI,SF,-3,40,Candlestick Park
2001,ARI,17,10,DAL,ARI,-3.5,37,University of Phoenix Stadium
2001,ATL,33,30,BUF,ATL,-4,41,Georgia Dome
2001,BAL,16,0,CIN,BAL,-10.5,33.5,M&T Bank Stadium
2001,CAR,32,38,LAR,LAR,-12.5,46.5,Bank of America Stadium
2001,GB,30,7,CLE,GB,-7.5,37,Lambeau Field
2001,IND,28,29,NYJ,IND,-1,47,RCA Dome
2001,KC,20,17,LAC,KC,-3.5,40,Arrowhead Stadium
2001,MIN,3,33,JAX,MIN,-2.5,45.5,Mall of America Field
2001,NYG,27,24,SEA,NYG,-3,34,Giants Stadium
2001,PIT,47,14,DET,PIT,-10,36,Heinz Field
2001,TB,48,21,NO,TB,-2.5,38,Raymond James Stadium
2001,WAS,15,20,CHI,WAS,-1,33,FedEx Field
2001,TB,22,10,BAL,TB,-1.5,34,Raymond James Stadium
2001,CAR,7,30,ARI,CAR,-1,39.5,Bank of America Stadium
2001,CIN,26,23,PIT,PIT,-8,33.5,Paul Brown Stadium
2001,DAL,27,21,SF,SF,-6.5,39.5,Texas Stadium
2001,DEN,23,17,LVR,DEN,-1,41,Sports Authority Field at Mile High
2001,DET,0,24,CHI,CHI,-5.5,38.5,Pontiac Silverdome
2001,GB,24,13,MIN,GB,-12,40,Lambeau Field
2001,JAX,26,30,KC,JAX,-4.5,40,TIAA Bank Field
2001,MIA,21,14,ATL,MIA,-7,38.5,Hard Rock Stadium
2001,NO,10,40,WAS,NO,-5,39.5,Mercedes-Benz Superdome
2001,NYJ,9,14,BUF,NYJ,-7,37,Giants Stadium
2001,PHI,24,21,NYG,PHI,-5,34.5,Veterans Stadium
2001,LAC,22,25,SEA,LAC,-1.5,39,Qualcomm Stadium
2001,LAR,42,17,IND,LAR,-13,58.5,Edward Jones Dome
2001,TEN,38,41,CLE,TEN,-5,37.5,Nissan Stadium
2001,CAR,6,38,NE,NE,-6.5,36,Bank of America Stadium
2001,CHI,33,13,JAX,CHI,-6,33.5,Memorial Stadium (Champaign)
2001,DET,15,10,DAL,DAL,-3,36,Pontiac Silverdome
2001,IND,29,10,DEN,IND,-2,51,RCA Dome
2001,MIA,34,7,BUF,MIA,-6.5,36.5,Hard Rock Stadium
2001,NO,0,38,SF,SF,-2.5,46.5,Mercedes-Benz Superdome
2001,NYG,25,34,GB,GB,-3,36.5,Giants Stadium
2001,LVR,22,24,NYJ,LVR,-4.5,41.5,Oakland Coliseum
2001,PIT,28,7,CLE,PIT,-7,34.5,Heinz Field
2001,SEA,21,18,KC,SEA,-3.5,40,Husky Stadium
2001,LAR,31,13,ATL,LAR,-14.5,48,Edward Jones Dome
2001,TB,13,17,PHI,TB,-3,33,Raymond James Stadium
2001,TEN,21,23,CIN,TEN,-5.5,37.5,Nissan Stadium
2001,WAS,20,17,ARI,WAS,-3.5,36.5,FedEx Field
2001,BAL,19,3,MIN,BAL,-10,37.5,M&T Bank Stadium
2002,NYG,13,16,SF,SF,-4,39,Giants Stadium
2002,BUF,31,37,NYJ,NYJ,-3,43,New Era Field
2002,CAR,10,7,BAL,PICK,0,33,Bank of America Stadium
2002,CHI,27,23,MIN,CHI,-4.5,41,Memorial Stadium (Champaign)
2002,CIN,6,34,LAC,CIN,-3,37,Paul Brown Stadium
2002,CLE,39,40,KC,CLE,-2,36,FirstEnergy Stadium
2002,DEN,23,16,LAR,LAR,-3,51,Sports Authority Field at Mile High
2002,GB,37,34,ATL,GB,-7,42.5,Lambeau Field
2002,HOU,19,10,DAL,DAL,-8.5,33.5,NRG Stadium
2002,JAX,25,28,IND,IND,-3.5,44,TIAA Bank Field
2002,MIA,49,21,DET,MIA,-9.5,35.5,Hard Rock Stadium
2002,LVR,31,17,SEA,LVR,-7.5,40,Oakland Coliseum
2002,TB,20,26,NO,TB,-6,37.5,Raymond James Stadium
2002,TEN,27,24,PHI,TEN,-2,37,Nissan Stadium
2002,WAS,31,23,ARI,WAS,-6,44.5,FedEx Field
2002,NE,30,14,PIT,PIT,-2.5,37.5,Gillette Stadium
2002,ATL,13,14,CHI,ATL,-2.5,45,Georgia Dome
2002,BAL,0,25,TB,TB,-4.5,32,M&T Bank Stadium
2002,CAR,31,7,DET,CAR,-3,35.5,Bank of America Stadium
2002,CLE,20,7,CIN,CLE,-3.5,39,FirstEnergy Stadium
2002,DAL,21,13,TEN,TEN,-3.5,37.5,Texas Stadium
2002,IND,13,21,MIA,PICK,0,47,RCA Dome
2002,KC,16,23,JAX,KC,-3.5,46,Arrowhead Stadium
2002,MIN,39,45,BUF,MIN,-3.5,49,Mall of America Field
2002,NO,35,20,GB,GB,-2.5,45.5,Mercedes-Benz Superdome
2002,NYJ,7,44,NE,NYJ,-1,41,Giants Stadium
2002,PIT,17,30,LVR,PIT,-4,39.5,Heinz Field
2002,LAC,24,3,HOU,LAC,-13.5,34,Qualcomm Stadium
2002,SF,14,24,DEN,SF,-3.5,44,Candlestick Park
2002,SEA,13,24,ARI,SEA,-4,40.5,CenturyLink Field
2002,LAR,21,26,NYG,LAR,-12,46,Edward Jones Dome
2002,WAS,7,37,PHI,PHI,-3,44,FedEx Field
2002,ARI,15,23,LAC,LAC,-2.5,39,University of Phoenix Stadium
2002,ATL,30,3,CIN,ATL,-7,42.5,Georgia Dome
2002,CHI,23,29,NO,NO,-2,40.5,Memorial Stadium (Champaign)
2002,DEN,28,23,BUF,DEN,-7.5,47,Sports Authority Field at Mile High
2002,DET,31,37,GB,GB,-7.5,44,Ford Field
2002,HOU,3,23,IND,IND,-10.5,38,NRG Stadium
2002,MIA,30,3,NYJ,MIA,-6,40.5,Hard Rock Stadium
2002,MIN,14,21,CAR,MIN,-6.5,44.5,Mall of America Field
2002,NE,41,38,KC,NE,-8.5,43.5,Gillette Stadium
2002,NYG,9,6,SEA,NYG,-5.5,39,Giants Stadium
2002,PHI,44,13,DAL,PHI,-10,36.5,Veterans Stadium
2002,SF,20,10,WAS,SF,-10,44,Candlestick Park
2002,TEN,28,31,CLE,TEN,-4.5,40.5,Nissan Stadium
2002,TB,26,14,LAR,LAR,-1.5,44,Raymond James Stadium
2002,ARI,21,7,NYG,NYG,-3,38.5,University of Phoenix Stadium
2002,BUF,33,27,CHI,BUF,-3,46.5,New Era Field
2002,CIN,7,35,TB,TB,-6.5,33.5,Paul Brown Stadium
2002,DET,26,21,NO,NO,-9,45,Ford Field
2002,GB,17,14,CAR,GB,-6.5,41.5,Lambeau Field
2002,JAX,28,3,NYJ,JAX,-3.5,41.5,TIAA Bank Field
2002,KC,48,30,MIA,MIA,-3,44.5,Arrowhead Stadium
2002,LVR,52,25,TEN,LVR,-6.5,45,Oakland Coliseum
2002,PHI,35,17,HOU,PHI,-19,36,Veterans Stadium
2002,PIT,16,13,CLE,PIT,-6,44,Heinz Field
2002,LAC,21,14,NE,NE,-3,40.5,Qualcomm Stadium
2002,SEA,48,23,MIN,SEA,-3,44,CenturyLink Field
2002,LAR,10,13,DAL,LAR,-12,44,Edward Jones Dome
2002,BAL,34,23,DEN,DEN,-9,35,M&T Bank Stadium
2002,ATL,6,20,TB,ATL,-2.5,38.5,Georgia Dome
2002,BUF,31,49,LVR,LVR,-3,53.5,New Era Field
2002,CAR,13,16,ARI,CAR,-5,35,Bank of America Stadium
2002,CLE,21,26,BAL,CLE,-6,36.5,FirstEnergy Stadium
2002,DAL,17,21,NYG,NYG,-1.5,34.5,Texas Stadium
2002,DEN,26,9,LAC,DEN,-6.5,39.5,Sports Authority Field at Mile High
2002,IND,28,21,CIN,IND,-13.5,43,RCA Dome
2002,JAX,28,25,PHI,PHI,-3,42.5,TIAA Bank Field
2002,MIA,26,13,NE,MIA,-3,43.5,Hard Rock Stadium
2002,NO,32,29,PIT,NO,-3,43.5,Mercedes-Benz Superdome
2002,NYJ,25,29,KC,KC,-3,46.5,Giants Stadium
2002,SF,37,13,LAR,SF,-6,41.5,Candlestick Park
2002,TEN,14,31,WAS,TEN,-3.5,43.5,Nissan Stadium
2002,CHI,21,34,GB,CHI,-1,44,Memorial Stadium (Champaign)
2002,CIN,7,34,PIT,PIT,-6.5,40.5,Paul Brown Stadium
2002,DAL,14,13,CAR,DAL,-2,35,Texas Stadium
2002,DEN,22,24,MIA,DEN,-3.5,41,Sports Authority Field at Mile High
2002,HOU,24,31,BUF,BUF,-7,44,NRG Stadium
2002,IND,22,20,BAL,IND,-6.5,42,RCA Dome
2002,MIN,31,24,DET,MIN,-4.5,49,Mall of America Field
2002,NE,10,28,GB,NE,-4.5,47,Gillette Stadium
2002,NYG,10,17,ATL,NYG,-6,35.5,Giants Stadium
2002,LAC,35,34,KC,LAC,-3,46.5,Qualcomm Stadium
2002,LAR,28,13,LVR,LVR,-7,49,Edward Jones Dome
2002,TB,17,3,CLE,TB,-7.5,36.5,Raymond James Stadium
2002,TEN,23,14,JAX,JAX,-1.5,44,Nissan Stadium
2002,WAS,27,43,NO,NO,-1.5,45.5,FedEx Field
2002,SEA,21,28,SF,SF,-3,43.5,CenturyLink Field
2002,ARI,9,6,DAL,ARI,-3.5,36.5,University of Phoenix Stadium
2002,ATL,30,0,CAR,ATL,-4,35.5,Georgia Dome
2002,BAL,17,10,JAX,JAX,-1.5,38,M&T Bank Stadium
2002,CLE,34,17,HOU,CLE,-8.5,36.5,FirstEnergy Stadium
2002,DET,23,20,CHI,CHI,-3,44.5,Ford Field
2002,GB,30,9,WAS,GB,-7,48,Lambeau Field
2002,KC,34,37,DEN,DEN,-3,50.5,Arrowhead Stadium
2002,MIA,10,23,BUF,MIA,-6,45.5,Hard Rock Stadium
2002,NO,35,27,SF,NO,-1.5,48.5,Mercedes-Benz Superdome
2002,NYJ,20,7,MIN,NYJ,-3,49,Giants Stadium
2002,LVR,21,27,LAC,LVR,-7,47,Oakland Coliseum
2002,PHI,20,10,TB,PHI,-3,37,Veterans Stadium
2002,LAR,37,20,SEA,LAR,-6.5,44.5,Edward Jones Dome
2002,PIT,28,10,IND,PIT,-4.5,46,Heinz Field
2002,BAL,18,31,PIT,PIT,-3,37.5,M&T Bank Stadium
2002,BUF,24,17,DET,BUF,-7.5,50,New Era Field
2002,CAR,9,12,TB,TB,-8,31.5,Bank of America Stadium
2002,CIN,24,30,TEN,TEN,-4.5,42,Paul Brown Stadium
2002,DAL,14,17,SEA,DAL,-2,37,Texas Stadium
2002,JAX,19,21,HOU,JAX,-11,38,TIAA Bank Field
2002,KC,20,10,LVR,LVR,-2.5,55.5,Arrowhead Stadium
2002,MIN,25,7,CHI,MIN,-2,46,Mall of America Field
2002,NE,16,24,DEN,NE,-3,46,Gillette Stadium
2002,NO,35,37,ATL,NO,-3.5,47,Mercedes-Benz Superdome
2002,NYJ,21,24,CLE,NYJ,-3,44,Giants Stadium
2002,SF,38,28,ARI,SF,-8.5,40.5,Candlestick Park
2002,WAS,26,21,IND,WAS,-1,46,FedEx Field
2002,PHI,17,3,NYG,PHI,-7,38.5,Veterans Stadium
2002,ARI,14,27,LAR,LAR,-5,43.5,University of Phoenix Stadium
2002,ATL,20,17,BAL,ATL,-7,40.5,Georgia Dome
2002,BUF,7,38,NE,BUF,-3,47.5,New Era Field
2002,CHI,13,19,PHI,PHI,-7,37.5,Memorial Stadium (Champaign)
2002,CLE,20,23,PIT,PIT,-3.5,44,FirstEnergy Stadium
2002,DET,9,7,DAL,DET,-3,37,Ford Field
2002,HOU,3,38,CIN,HOU,-2.5,36.5,NRG Stadium
2002,IND,15,23,TEN,IND,-3,47,RCA Dome
2002,NYG,24,17,JAX,NYG,-3,35.5,Giants Stadium
2002,LVR,20,23,SF,LVR,-3,49.5,Oakland Coliseum
2002,LAC,13,44,NYJ,LAC,-8.5,41,Qualcomm Stadium
2002,SEA,3,14,WAS,SEA,-2,41.5,CenturyLink Field
2002,TB,38,24,MIN,TB,-7.5,37,Raymond James Stadium
2002,GB,24,10,MIA,GB,-4.5,41.5,Lambeau Field
2002,ARI,6,27,SEA,ARI,-3,37,University of Phoenix Stadium
2002,BAL,38,27,CIN,BAL,-4,37,M&T Bank Stadium
2002,CAR,24,34,NO,NO,-4,39.5,Bank of America Stadium
2002,CHI,30,33,NE,NE,-5,39,Memorial Stadium (Champaign)
2002,GB,40,14,DET,GB,-10.5,42,Lambeau Field
2002,JAX,26,7,WAS,JAX,-1.5,39.5,TIAA Bank Field
2002,MIN,20,27,NYG,NYG,-1.5,45,Mall of America Field
2002,NYJ,13,10,MIA,NYJ,-2.5,39.5,Giants Stadium
2002,PHI,13,35,IND,PHI,-9.5,41.5,Veterans Stadium
2002,PIT,34,34,ATL,PIT,-5.5,42.5,Heinz Field
2002,SF,17,13,KC,SF,-5,49,Candlestick Park
2002,LAR,28,24,LAC,LAR,-6,44,Edward Jones Dome
2002,TEN,17,10,HOU,TEN,-9,39.5,Nissan Stadium
2002,DEN,10,34,LVR,DEN,-6,45.5,Sports Authority Field at Mile High
2002,ATL,24,17,NO,ATL,-1.5,51,Georgia Dome
2002,CIN,20,27,CLE,CLE,-3,41.5,Paul Brown Stadium
2002,DET,14,31,NYJ,NYJ,-3,43,Ford Field
2002,HOU,21,24,JAX,JAX,-6.5,36.5,NRG Stadium
2002,IND,20,3,DAL,IND,-6.5,39.5,RCA Dome
2002,KC,17,16,BUF,KC,-3.5,52.5,Arrowhead Stadium
2002,MIA,26,7,BAL,MIA,-5,34.5,Hard Rock Stadium
2002,MIN,31,21,GB,GB,-6.5,50.5,Mall of America Field
2002,NYG,19,17,WAS,NYG,-3.5,34.5,Giants Stadium
2002,LVR,27,20,NE,LVR,-4.5,48,Oakland Coliseum
2002,PHI,38,14,ARI,PHI,-12,37.5,Veterans Stadium
2002,LAC,20,17,SF,SF,-2.5,43,Qualcomm Stadium
2002,SEA,9,31,DEN,DEN,-5.5,42.5,CenturyLink Field
2002,TB,23,10,CAR,TB,-8,34.5,Raymond James Stadium
2002,TEN,31,23,PIT,PIT,-3,44,Nissan Stadium
2002,LAR,21,16,CHI,LAR,-10.5,43.5,Edward Jones Dome
2002,ARI,20,41,LVR,LVR,-9.5,44,University of Phoenix Stadium
2002,BAL,13,12,TEN,TEN,-2.5,38.5,M&T Bank Stadium
2002,CAR,0,41,ATL,ATL,-3.5,37,Bank of America Stadium
2002,CHI,20,17,DET,CHI,-5,37.5,Memorial Stadium (Champaign)
2002,DAL,21,19,JAX,JAX,-2.5,34,Texas Stadium
2002,DEN,20,23,IND,DEN,-6,43,Sports Authority Field at Mile High
2002,HOU,16,14,NYG,NYG,-5.5,34,NRG Stadium
2002,MIA,30,3,LAC,MIA,-4,36.5,Hard Rock Stadium
2002,NE,24,17,MIN,NE,-8,47,Gillette Stadium
2002,NO,15,24,CLE,NO,-5.5,48.5,Mercedes-Benz Superdome
2002,NYJ,31,13,BUF,NYJ,-3,45.5,Giants Stadium
2002,PIT,29,21,CIN,PIT,-10.5,44,Heinz Field
2002,SEA,39,32,KC,KC,-3.5,44,CenturyLink Field
2002,TB,21,7,GB,TB,-3,38.5,Raymond James Stadium
2002,WAS,20,17,LAR,LAR,-3.5,41,FedEx Field
2002,SF,17,38,PHI,SF,-7,37.5,Candlestick Park
2002,DAL,27,20,WAS,WAS,-1,36.5,Texas Stadium
2002,DET,12,20,NE,NE,-6,46,Ford Field
2002,BUF,38,21,MIA,MIA,-2,37,New Era Field
2002,CIN,23,27,BAL,BAL,-2.5,37.5,Paul Brown Stadium
2002,CLE,6,13,CAR,CLE,-7.5,34.5,FirstEnergy Stadium
2002,GB,30,20,CHI,GB,-9.5,37.5,Lambeau Field
2002,IND,19,3,HOU,IND,-11.5,39.5,RCA Dome
2002,JAX,23,25,PIT,PIT,-3,44,TIAA Bank Field
2002,KC,49,0,ARI,KC,-9,47,Arrowhead Stadium
2002,MIN,24,30,ATL,ATL,-3.5,47.5,Mall of America Field
2002,NO,23,20,TB,TB,-1.5,40,Mercedes-Benz Superdome
2002,NYG,29,32,TEN,NYG,-3,34,Giants Stadium
2002,PHI,10,3,LAR,LAR,-2,38,Veterans Stadium
2002,LAC,30,27,DEN,DEN,-3,40,Qualcomm Stadium
2002,SF,31,24,SEA,SF,-8.5,43.5,Candlestick Park
2002,LVR,26,20,NYJ,LVR,-6,47.5,Oakland Coliseum
2002,ARI,23,20,DET,DET,-1,39.5,University of Phoenix Stadium
2002,BAL,25,37,NO,NO,-2,42.5,M&T Bank Stadium
2002,CAR,52,31,CIN,CAR,-3,37.5,Bank of America Stadium
2002,DAL,27,31,SF,SF,-4.5,40,Texas Stadium
2002,GB,26,22,MIN,GB,-9.5,43.5,Lambeau Field
2002,JAX,20,21,CLE,JAX,-2.5,41.5,TIAA Bank Field
2002,KC,49,10,LAR,KC,-4.5,45.5,Arrowhead Stadium
2002,NE,27,17,BUF,NE,-3.5,45,Gillette Stadium
2002,NYJ,19,13,DEN,DEN,-1.5,43,Giants Stadium
2002,PIT,6,24,HOU,PIT,-14,37.5,Heinz Field
2002,LAC,7,27,LVR,LVR,-3.5,45.5,Qualcomm Stadium
2002,SEA,20,27,PHI,PHI,-3,37.5,CenturyLink Field
2002,TB,34,10,ATL,TB,-3.5,37,Raymond James Stadium
2002,TEN,27,17,IND,IND,-1,43,Nissan Stadium
2002,WAS,21,27,NYG,WAS,-3,37.5,FedEx Field
2002,MIA,27,9,CHI,MIA,-10.5,37,Hard Rock Stadium
2002,ATL,24,30,SEA,ATL,-9.5,46,Georgia Dome
2002,BUF,20,13,LAC,BUF,-3,42.5,New Era Field
2002,CHI,20,13,NYJ,NYJ,-6.5,38,Memorial Stadium (Champaign)
2002,CIN,15,29,JAX,JAX,-3,45,Paul Brown Stadium
2002,CLE,23,28,IND,IND,-2,41.5,FirstEnergy Stadium
2002,DEN,31,24,KC,DEN,-3.5,47.5,Sports Authority Field at Mile High
2002,DET,20,23,TB,TB,-9.5,37,Ford Field
2002,HOU,19,23,BAL,BAL,-3,35,NRG Stadium
2002,MIA,23,17,LVR,MIA,-1.5,43.5,Hard Rock Stadium
2002,NO,31,32,MIN,NO,-7,51,Mercedes-Benz Superdome
2002,NYG,37,7,DAL,NYG,-5,35,Giants Stadium
2002,PHI,34,21,WAS,PHI,-7.5,38,Veterans Stadium
2002,PIT,30,14,CAR,PIT,-9,39,Heinz Field
2002,SF,14,20,GB,SF,-3,42.5,Candlestick Park
2002,LAR,30,28,ARI,LAR,-11,43,Edward Jones Dome
2002,TEN,24,7,NE,TEN,-2.5,43.5,Nissan Stadium
2002,ARI,14,17,SF,SF,-3.5,41,University of Phoenix Stadium
2002,DAL,3,27,PHI,PHI,-7,36.5,Texas Stadium
2002,MIN,20,17,MIA,MIA,-3,45,Mall of America Field
2002,ATL,36,15,DET,ATL,-10.5,44,Georgia Dome
2002,BAL,13,14,CLE,BAL,-2.5,39.5,M&T Bank Stadium
2002,CAR,24,14,CHI,CAR,-4,36.5,Bank of America Stadium
2002,CIN,20,13,NO,NO,-7,49,Paul Brown Stadium
2002,GB,10,0,BUF,GB,-6.5,43.5,Lambeau Field
2002,IND,27,44,NYG,IND,-4.5,41,RCA Dome
2002,JAX,10,28,TEN,TEN,-3,41.5,TIAA Bank Field
2002,KC,24,22,LAC,KC,-1.5,44,Arrowhead Stadium
2002,NE,17,30,NYJ,NE,-3.5,41,Gillette Stadium
2002,LVR,28,16,DEN,LVR,-3.5,46.5,Oakland Coliseum
2002,SEA,30,10,LAR,SEA,-2.5,48,CenturyLink Field
2002,WAS,26,10,HOU,WAS,-6.5,36.5,FedEx Field
2002,TB,7,17,PIT,TB,-4.5,38,Raymond James Stadium
2002,NYG,10,7,PHI,NYG,-1,37.5,Giants Stadium
2002,LVR,24,0,KC,LVR,-8.5,44.5,Oakland Coliseum
2002,BUF,27,9,CIN,BUF,-7.5,45,New Era Field
2002,CHI,0,15,TB,TB,-7,32,Memorial Stadium (Champaign)
2002,CLE,24,16,ATL,ATL,-2.5,41,FirstEnergy Stadium
2002,DEN,37,7,ARI,DEN,-13.5,42,Sports Authority Field at Mile High
2002,DET,36,38,MIN,MIN,-3.5,47,Ford Field
2002,HOU,3,13,TEN,TEN,-9.5,35.5,NRG Stadium
2002,IND,20,13,JAX,IND,-8.5,40.5,RCA Dome
2002,NE,27,24,MIA,MIA,-2,38,Gillette Stadium
2002,NO,6,10,CAR,NO,-6,43.5,Mercedes-Benz Superdome
2002,NYJ,42,17,GB,GB,-1.5,39.5,Giants Stadium
2002,PIT,34,31,BAL,PIT,-8,39,Heinz Field
2002,LAC,28,31,SEA,LAC,-3,42.5,Qualcomm Stadium
2002,WAS,20,14,DAL,WAS,-7.5,36.5,FedEx Field
2002,LAR,31,20,SF,LAR,-2,39.5,Edward Jones Dome
2003,WAS,16,13,NYJ,WAS,-3,40,FedEx Field
2003,BUF,31,0,NE,BUF,-1,44.5,New Era Field
2003,CAR,24,23,JAX,CAR,-4,34.5,Bank of America Stadium
2003,CIN,10,30,DEN,DEN,-6,43.5,Paul Brown Stadium
2003,CLE,6,9,IND,IND,-2,48,FirstEnergy Stadium
2003,DAL,13,27,ATL,DAL,-2,36.5,Texas Stadium
2003,DET,42,24,ARI,DET,-3.5,39,Ford Field
2003,GB,25,30,MIN,GB,-4,47,Lambeau Field
2003,KC,27,14,LAC,KC,-4.5,47,Arrowhead Stadium
2003,MIA,20,21,HOU,MIA,-14,34.5,Hard Rock Stadium
2003,NYG,23,13,LAR,LAR,-1,46.5,Giants Stadium
2003,PIT,34,15,BAL,PIT,-4,38.5,Heinz Field
2003,SF,49,7,CHI,SF,-6.5,40.5,Candlestick Park
2003,SEA,27,10,NO,SEA,-3,48.5,CenturyLink Field
2003,TEN,25,20,LVR,TEN,-3.5,46,Nissan Stadium
2003,PHI,0,17,TB,PHI,-3,36,Lincoln Financial Field
2003,ARI,0,38,SEA,SEA,-5,44.5,University of Phoenix Stadium
2003,ATL,31,33,WAS,ATL,-3,39.5,Georgia Dome
2003,BAL,33,13,CLE,BAL,-2.5,39,M&T Bank Stadium
2003,GB,31,6,DET,GB,-7,45.5,Lambeau Field
2003,IND,33,7,TEN,IND,-2.5,44,RCA Dome
2003,JAX,17,38,BUF,BUF,-3,42,TIAA Bank Field
2003,KC,41,20,PIT,KC,-3.5,48,Arrowhead Stadium
2003,MIN,24,13,CHI,MIN,-9,44.5,Mall of America Field
2003,NO,31,10,HOU,NO,-8,40.5,Mercedes-Benz Superdome
2003,NYJ,10,21,MIA,MIA,-3,37,Giants Stadium
2003,LVR,23,20,CIN,LVR,-12,45,Oakland Coliseum
2003,PHI,10,31,NE,PHI,-4,38,Lincoln Financial Field
2003,LAC,13,37,DEN,DEN,-3,43,Qualcomm Stadium
2003,LAR,27,24,SF,LAR,-3,47.5,Edward Jones Dome
2003,TB,9,12,CAR,TB,-9,34.5,Raymond James Stadium
2003,NYG,32,35,DAL,NYG,-7.5,36.5,Giants Stadium
2003,ARI,20,13,GB,GB,-7.5,42.5,University of Phoenix Stadium
2003,ATL,10,31,TB,TB,-6.5,35.5,Georgia Dome
2003,CIN,10,17,PIT,PIT,-4.5,44.5,Paul Brown Stadium
2003,DET,13,23,MIN,MIN,-4,47.5,Ford Field
2003,HOU,14,42,KC,KC,-7.5,44,NRG Stadium
2003,IND,23,13,JAX,IND,-7.5,42,RCA Dome
2003,MIA,17,7,BUF,MIA,-3,40.5,Hard Rock Stadium
2003,NE,23,16,NYJ,NE,-6,38,Gillette Stadium
2003,LAC,10,24,BAL,LAC,-1.5,38.5,Qualcomm Stadium
2003,SF,12,13,CLE,SF,-7,44.5,Candlestick Park
2003,SEA,24,23,LAR,SEA,-3,47,CenturyLink Field
2003,TEN,27,12,NO,TEN,-4.5,43.5,Nissan Stadium
2003,WAS,21,24,NYG,WAS,-1.5,43.5,FedEx Field
2003,DEN,31,10,LVR,DEN,-5.5,45,Sports Authority Field at Mile High
2003,BAL,10,17,KC,KC,-3,43.5,M&T Bank Stadium
2003,BUF,13,23,PHI,BUF,-3,39.5,New Era Field
2003,CAR,23,3,ATL,CAR,-6,35.5,Bank of America Stadium
